n,input,val
7768, 0.831797, 0.673561
7769, 0.064285, 0.997933
7770, 0.723586, 0.749443
7771, 0.392999, 0.923772
7772, 0.048694, 0.998815
7773, 0.280702, 0.960856
7774, 0.952953, 0.579273
7775, 0.531754, 0.861931
7776, 0.306087, 0.953513
7777, 0.917698, 0.607652
7778, 0.894485, 0.625904
7779, 0.705446, 0.761321
7780, 0.457964, 0.896952
7781, 0.482047, 0.886039
7782, 0.355987, 0.937295
7783, 0.298541, 0.955767
7784, 0.913010, 0.611373
7785, 0.390283, 0.924794
7786, 0.727918, 0.746568
7787, 0.529349, 0.863133
7788, 0.886835, 0.631883
7789, 0.302165, 0.954701
7790, 0.944202, 0.586364
7791, 0.228155, 0.974078
7792, 0.286256, 0.959303
7793, 0.739256, 0.738968
7794, 0.253160, 0.968127
7795, 0.140850, 0.990092
7796, 0.200051, 0.980054
7797, 0.821019, 0.681459
7798, 0.335187, 0.944343
7799, 0.259162, 0.966597
7800, 0.046117, 0.998933
7801, 0.082711, 0.996577
7802, 0.722447, 0.750208
7803, 0.777513, 0.712661
7804, 0.459523, 0.896252
7805, 0.751564, 0.730603
7806, 0.937039, 0.592171
7807, 0.409463, 0.917336
7808, 0.719178, 0.752347
7809, 0.486030, 0.884192
7810, 0.112469, 0.993681
7811, 0.033702, 0.999430
7812, 0.661466, 0.789095
7813, 0.271710, 0.963318
7814, 0.557514, 0.848553
7815, 0.334883, 0.944445
7816, 0.884126, 0.633961
7817, 0.918697, 0.606877
7818, 0.592764, 0.829405
7819, 0.960036, 0.573489
7820, 0.248958, 0.969171
7821, 0.060720, 0.998162
7822, 0.574544, 0.839422
7823, 0.014168, 0.999899
7824, 0.285760, 0.959440
7825, 0.526968, 0.864334
7826, 0.437885, 0.905647
7827, 0.112123, 0.993715
7828, 0.251166, 0.968615
7829, 0.773453, 0.715481
7830, 0.038030, 0.999276
7831, 0.065209, 0.997874
7832, 0.997339, 0.542549
7833, 0.996882, 0.542910
7834, 0.097142, 0.995284
7835, 0.003912, 0.999991
7836, 0.490337, 0.882186
7837, 0.542298, 0.856529
7838, 0.874892, 0.641098
7839, 0.929889, 0.597912
7840, 0.519226, 0.868207
7841, 0.532823, 0.861374
7842, 0.329500, 0.946194
7843, 0.521679, 0.866989
7844, 0.144518, 0.989573
7845, 0.233361, 0.972888
7846, 0.932158, 0.596099
7847, 0.669672, 0.784006
7848, 0.254040, 0.967897
7849, 0.176808, 0.984406
7850, 0.595670, 0.827764
7851, 0.597068, 0.826976
7852, 0.556922, 0.848878
7853, 0.838741, 0.668404
7854, 0.145410, 0.989449
7855, 0.051690, 0.998662
7856, 0.654186, 0.793533
7857, 0.908988, 0.614556
7858, 0.372384, 0.931469
7859, 0.196902, 0.980680
7860, 0.371634, 0.931737
7861, 0.446305, 0.902046
7862, 0.777168, 0.712918
7863, 0.744965, 0.735091
7864, 0.183552, 0.983206
7865, 0.273082, 0.962942
7866, 0.370582, 0.932111
7867, 0.181722, 0.983534
7868, 0.354835, 0.937696
7869, 0.194103, 0.981222
7870, 0.525970, 0.864825
7871, 0.884840, 0.633393
7872, 0.729831, 0.745268
7873, 0.209984, 0.978027
7874, 0.606546, 0.821620
7875, 0.593613, 0.828924
7876, 0.154081, 0.988148
7877, 0.075415, 0.997157
7878, 0.529620, 0.863011
7879, 0.643129, 0.800211
7880, 0.721436, 0.750857
7881, 0.351261, 0.938942
7882, 0.444740, 0.902731
7883, 0.016755, 0.999858
7884, 0.641078, 0.801452
7885, 0.552920, 0.850999
7886, 0.209956, 0.978041
7887, 0.168716, 0.985805
7888, 0.076290, 0.997092
7889, 0.127359, 0.991900
7890, 0.993921, 0.545417
7891, 0.869956, 0.644838
7892, 0.967446, 0.567426
7893, 0.829698, 0.675093
7894, 0.126685, 0.991987
7895, 0.728843, 0.745960
7896, 0.875174, 0.640863
7897, 0.470686, 0.891271
7898, 0.417402, 0.914150
7899, 0.115878, 0.993291
7900, 0.679615, 0.777831
7901, 0.965025, 0.569386
7902, 0.474359, 0.889577
7903, 0.677504, 0.779134
7904, 0.292376, 0.957561
7905, 0.279463, 0.961207
7906, 0.163742, 0.986620
7907, 0.119805, 0.992826
7908, 0.223295, 0.975168
7909, 0.428376, 0.909640
7910, 0.967218, 0.567576
7911, 0.017676, 0.999842
7912, 0.004444, 0.999989
7913, 0.611830, 0.818583
7914, 0.305591, 0.953660
7915, 0.130004, 0.991557
7916, 0.692121, 0.769878
7917, 0.198620, 0.980343
7918, 0.551671, 0.851638
7919, 0.461613, 0.895330
7920, 0.241140, 0.971066
7921, 0.046707, 0.998908
7922, 0.275448, 0.962296
7923, 0.324408, 0.947841
7924, 0.592574, 0.829504
7925, 0.077643, 0.996983
7926, 0.241223, 0.971037
7927, 0.539468, 0.857974
7928, 0.926645, 0.600496
7929, 0.780844, 0.710302
7930, 0.799152, 0.697321
7931, 0.909688, 0.613979
7932, 0.986190, 0.551847
7933, 0.804892, 0.693197
7934, 0.689040, 0.771853
7935, 0.049828, 0.998759
7936, 0.790528, 0.703461
7937, 0.558185, 0.848202
7938, 0.143551, 0.989712
7939, 0.515464, 0.870049
7940, 0.677176, 0.779325
7941, 0.973487, 0.562436
7942, 0.027578, 0.999618
7943, 0.870680, 0.644323
7944, 0.279476, 0.961192
7945, 0.870627, 0.644323
7946, 0.801886, 0.695350
7947, 0.775369, 0.714159
7948, 0.297853, 0.955963
7949, 0.104611, 0.994528
7950, 0.058264, 0.998305
7951, 0.255118, 0.967636
7952, 0.353804, 0.938056
7953, 0.113785, 0.993532
7954, 0.415576, 0.914891
7955, 0.454030, 0.898673
7956, 0.820913, 0.681549
7957, 0.752796, 0.729773
7958, 0.123343, 0.992394
7959, 0.355298, 0.937550
7960, 0.841878, 0.666082
7961, 0.244728, 0.970204
7962, 0.733557, 0.742780
7963, 0.658381, 0.790966
7964, 0.611239, 0.818933
7965, 0.649282, 0.796532
7966, 0.097487, 0.995250
7967, 0.935293, 0.593599
7968, 0.081953, 0.996644
7969, 0.288775, 0.958593
7970, 0.675820, 0.780203
7971, 0.143500, 0.989719
7972, 0.179395, 0.983953
7973, 0.812888, 0.687414
7974, 0.257508, 0.967031
7975, 0.304416, 0.954028
7976, 0.176222, 0.984514
7977, 0.666368, 0.786088
7978, 0.901967, 0.620080
7979, 0.472867, 0.890272
7980, 0.359601, 0.936033
7981, 0.615313, 0.816577
7982, 0.975556, 0.560723
7983, 0.072237, 0.997393
7984, 0.171833, 0.985277
7985, 0.184149, 0.983092
7986, 0.958206, 0.574988
7987, 0.930142, 0.597715
7988, 0.583877, 0.834347
7989, 0.975602, 0.560672
7990, 0.271177, 0.963451
7991, 0.648784, 0.796827
7992, 0.352059, 0.938669
7993, 0.588679, 0.831679
7994, 0.414321, 0.915382
7995, 0.556702, 0.849006
7996, 0.312685, 0.951506
7997, 0.288028, 0.958799
7998, 0.766788, 0.720156
7999, 0.568876, 0.842497
8000, 0.523076, 0.866293
8001, 0.224520, 0.974895
8002, 0.384556, 0.926964
8003, 0.020043, 0.999798
8004, 0.080930, 0.996722
8005, 0.055004, 0.998487
8006, 0.608991, 0.820227
8007, 0.835046, 0.671164
8008, 0.988743, 0.549762
8009, 0.422555, 0.912036
8010, 0.676633, 0.779669
8011, 0.996990, 0.542809
8012, 0.459138, 0.896441
8013, 0.251902, 0.968431
8014, 0.200980, 0.979872
8015, 0.940194, 0.589609
8016, 0.247472, 0.969533
8017, 0.034677, 0.999396
8018, 0.593953, 0.828722
8019, 0.175573, 0.984622
8020, 0.151456, 0.988554
8021, 0.466214, 0.893282
8022, 0.656489, 0.792121
8023, 0.923940, 0.602695
8024, 0.754619, 0.728528
8025, 0.674193, 0.781197
8026, 0.622560, 0.812401
8027, 0.351457, 0.938879
8028, 0.643199, 0.800175
8029, 0.093014, 0.995671
8030, 0.104782, 0.994516
8031, 0.312229, 0.951657
8032, 0.650465, 0.795795
8033, 0.715042, 0.755072
8034, 0.388329, 0.925537
8035, 0.366363, 0.933626
8036, 0.352862, 0.938394
8037, 0.055705, 0.998450
8038, 0.669095, 0.784386
8039, 0.586083, 0.833099
8040, 0.127871, 0.991832
8041, 0.264018, 0.965352
8042, 0.512687, 0.871426
8043, 0.909763, 0.613932
8044, 0.455942, 0.897843
8045, 0.307970, 0.952942
8046, 0.469617, 0.891744
8047, 0.559766, 0.847389
8048, 0.609324, 0.820051
8049, 0.753684, 0.729156
8050, 0.682577, 0.775951
8051, 0.458097, 0.896898
8052, 0.330972, 0.945722
8053, 0.809389, 0.689937
8054, 0.864136, 0.649306
8055, 0.716896, 0.753831
8056, 0.002449, 0.999994
8057, 0.371178, 0.931890
8058, 0.545561, 0.854824
8059, 0.427314, 0.910069
8060, 0.756695, 0.727104
8061, 0.669345, 0.784235
8062, 0.062117, 0.998072
8063, 0.728202, 0.746365
8064, 0.110138, 0.993939
8065, 0.327215, 0.946945
8066, 0.508356, 0.873546
8067, 0.845805, 0.663118
8068, 0.657070, 0.791787
8069, 0.972577, 0.563147
8070, 0.281465, 0.960652
8071, 0.425490, 0.910830
8072, 0.955334, 0.577332
8073, 0.261802, 0.965921
8074, 0.716511, 0.754111
8075, 0.427128, 0.910146
8076, 0.053596, 0.998564
8077, 0.489705, 0.882474
8078, 0.229108, 0.973869
8079, 0.816502, 0.684793
8080, 0.419847, 0.913157
8081, 0.323447, 0.948152
8082, 0.572778, 0.840385
8083, 0.495663, 0.879646
8084, 0.604306, 0.822906
8085, 0.364323, 0.934372
8086, 0.854749, 0.656424
8087, 0.911651, 0.612434
8088, 0.022629, 0.999745
8089, 0.223496, 0.975128
8090, 0.443175, 0.903386
8091, 0.921605, 0.604545
8092, 0.647377, 0.797676
8093, 0.023250, 0.999729
8094, 0.634451, 0.805414
8095, 0.265079, 0.965065
8096, 0.303840, 0.954190
8097, 0.533910, 0.860814
8098, 0.810394, 0.689227
8099, 0.369270, 0.932596
8100, 0.630070, 0.807973
8101, 0.256426, 0.967296
8102, 0.367902, 0.933082
8103, 0.949226, 0.582305
8104, 0.005264, 0.999984
8105, 0.411911, 0.916363
8106, 0.541534, 0.856909
8107, 0.974357, 0.561679
8108, 0.783150, 0.708713
8109, 0.614845, 0.816860
8110, 0.693084, 0.769292
8111, 0.813500, 0.686968
8112, 0.197877, 0.980486
8113, 0.582981, 0.834818
8114, 0.582793, 0.834917
8115, 0.885641, 0.632779
8116, 0.820811, 0.681637
8117, 0.083210, 0.996537
8118, 0.193338, 0.981368
8119, 0.061944, 0.998083
8120, 0.984228, 0.553526
8121, 0.586343, 0.832964
8122, 0.276745, 0.961947
8123, 0.121273, 0.992650
8124, 0.904881, 0.617779
8125, 0.119398, 0.992877
8126, 0.032407, 0.999475
8127, 0.487010, 0.883736
8128, 0.649060, 0.796644
8129, 0.751185, 0.730899
8130, 0.768713, 0.718802
8131, 0.147688, 0.989109
8132, 0.726724, 0.747338
8133, 0.420948, 0.912710
8134, 0.514421, 0.870590
8135, 0.727738, 0.746690
8136, 0.214000, 0.977180
8137, 0.839000, 0.668221
8138, 0.523041, 0.866293
8139, 0.518596, 0.868508
8140, 0.310209, 0.952275
8141, 0.538992, 0.858224
8142, 0.006159, 0.999978
8143, 0.056573, 0.998398
8144, 0.998048, 0.541935
8145, 0.381964, 0.927940
8146, 0.042354, 0.999104
8147, 0.340268, 0.942667
8148, 0.709645, 0.758582
8149, 0.094108, 0.995569
8150, 0.717390, 0.753510
8151, 0.798805, 0.697580
8152, 0.224908, 0.974815
8153, 0.975558, 0.560723
8154, 0.640109, 0.802036
8155, 0.002569, 0.999994
8156, 0.903036, 0.619220
8157, 0.729570, 0.745472
8158, 0.705233, 0.761477
8159, 0.113337, 0.993578
8160, 0.527291, 0.864180
8161, 0.502593, 0.876348
8162, 0.252491, 0.968295
8163, 0.214861, 0.976998
8164, 0.992016, 0.547005
8165, 0.898285, 0.622948
8166, 0.392015, 0.924144
8167, 0.495538, 0.879704
8168, 0.144288, 0.989607
8169, 0.651618, 0.795092
8170, 0.603425, 0.823390
8171, 0.249105, 0.969129
8172, 0.181523, 0.983571
8173, 0.382126, 0.927876
8174, 0.646874, 0.797970
8175, 0.623849, 0.811650
8176, 0.491743, 0.881497
8177, 0.109767, 0.993979
8178, 0.083684, 0.996497
8179, 0.130371, 0.991511
8180, 0.871707, 0.643532
8181, 0.245476, 0.970026
8182, 0.498854, 0.878134
8183, 0.542037, 0.856655
8184, 0.286359, 0.959286
8185, 0.179506, 0.983932
8186, 0.306799, 0.953310
8187, 0.131471, 0.991365
8188, 0.923756, 0.602839
8189, 0.253969, 0.967928
8190, 0.972494, 0.563246
8191, 0.205649, 0.978923
8192, 0.922788, 0.603618
8193, 0.737331, 0.740283
8194, 0.197130, 0.980632
8195, 0.938967, 0.590597
8196, 0.900611, 0.621131
8197, 0.004992, 0.999987
8198, 0.338217, 0.943357
8199, 0.977726, 0.558902
8200, 0.305271, 0.953772
8201, 0.561187, 0.846613
8202, 0.880557, 0.636741
8203, 0.408137, 0.917871
8204, 0.085834, 0.996317
8205, 0.782493, 0.709145
8206, 0.138333, 0.990448
8207, 0.102955, 0.994700
8208, 0.196929, 0.980668
8209, 0.906566, 0.616434
8210, 0.906295, 0.616674
8211, 0.309367, 0.952519
8212, 0.057882, 0.998324
8213, 0.901554, 0.620366
8214, 0.585303, 0.833540
8215, 0.622549, 0.812401
8216, 0.998765, 0.541319
8217, 0.244727, 0.970204
8218, 0.432186, 0.908064
8219, 0.250280, 0.968842
8220, 0.051556, 0.998672
8221, 0.725699, 0.748027
8222, 0.336462, 0.943923
8223, 0.667611, 0.785296
8224, 0.431795, 0.908215
8225, 0.326984, 0.947023
8226, 0.235045, 0.972507
8227, 0.085944, 0.996307
8228, 0.925359, 0.601526
8229, 0.009726, 0.999951
8230, 0.431427, 0.908369
8231, 0.810942, 0.688830
8232, 0.534846, 0.860348
8233, 0.812411, 0.687769
8234, 0.911567, 0.612484
8235, 0.057850, 0.998326
8236, 0.412715, 0.916042
8237, 0.309304, 0.952556
8238, 0.829640, 0.675137
8239, 0.780183, 0.710776
8240, 0.156983, 0.987703
8241, 0.736586, 0.740776
8242, 0.027484, 0.999624
8243, 0.209474, 0.978142
8244, 0.436755, 0.906136
8245, 0.119548, 0.992862
8246, 0.386406, 0.926275
8247, 0.561131, 0.846645
8248, 0.794795, 0.700419
8249, 0.757091, 0.726854
8250, 0.923911, 0.602695
8251, 0.733210, 0.743026
8252, 0.758176, 0.726099
8253, 0.488287, 0.883136
8254, 0.616254, 0.816050
8255, 0.798739, 0.697628
8256, 0.749952, 0.731730
8257, 0.513695, 0.870947
8258, 0.722645, 0.750048
8259, 0.792905, 0.701767
8260, 0.767406, 0.719732
8261, 0.010784, 0.999942
8262, 0.145807, 0.989386
8263, 0.529927, 0.862857
8264, 0.026235, 0.999656
8265, 0.158401, 0.987481
8266, 0.353956, 0.938014
8267, 0.301063, 0.955029
8268, 0.352123, 0.938648
8269, 0.320020, 0.949229
8270, 0.954617, 0.577930
8271, 0.017136, 0.999851
8272, 0.171325, 0.985359
8273, 0.126552, 0.992002
8274, 0.567524, 0.843218
8275, 0.371982, 0.931605
8276, 0.201446, 0.979773
8277, 0.931400, 0.596684
8278, 0.702700, 0.763100
8279, 0.637922, 0.803346
8280, 0.423801, 0.911534
8281, 0.900737, 0.621036
8282, 0.718578, 0.752748
8283, 0.701264, 0.764044
8284, 0.930769, 0.597224
8285, 0.065386, 0.997863
8286, 0.863101, 0.650094
8287, 0.969510, 0.565713
8288, 0.923328, 0.603181
8289, 0.580591, 0.836125
8290, 0.512286, 0.871637
8291, 0.354613, 0.937780
8292, 0.202078, 0.979649
8293, 0.798383, 0.697844
8294, 0.180423, 0.983769
8295, 0.854546, 0.656561
8296, 0.945826, 0.585080
8297, 0.549300, 0.852886
8298, 0.325535, 0.947472
8299, 0.956073, 0.576735
8300, 0.986371, 0.551697
8301, 0.452244, 0.899474
8302, 0.367599, 0.933193
8303, 0.951578, 0.580419
8304, 0.233427, 0.972875
8305, 0.745489, 0.734761
8306, 0.905640, 0.617201
8307, 0.493362, 0.880746
8308, 0.261718, 0.965952
8309, 0.794669, 0.700505
8310, 0.274519, 0.962563
8311, 0.025526, 0.999675
8312, 0.977163, 0.559358
8313, 0.587635, 0.832258
8314, 0.677264, 0.779287
8315, 0.944072, 0.586516
8316, 0.681110, 0.776873
8317, 0.521111, 0.867266
8318, 0.584518, 0.833977
8319, 0.561333, 0.846548
8320, 0.576263, 0.838494
8321, 0.263403, 0.965511
8322, 0.480118, 0.886943
8323, 0.021042, 0.999778
8324, 0.266146, 0.964793
8325, 0.093410, 0.995637
8326, 0.312169, 0.951674
8327, 0.525796, 0.864917
8328, 0.704599, 0.761875
8329, 0.888778, 0.630366
8330, 0.214341, 0.977118
8331, 0.918200, 0.607265
8332, 0.785210, 0.707247
8333, 0.594587, 0.828379
8334, 0.299530, 0.955480
8335, 0.610366, 0.819422
8336, 0.134501, 0.990972
8337, 0.125049, 0.992183
8338, 0.080013, 0.996796
8339, 0.138887, 0.990371
8340, 0.913969, 0.610600
8341, 0.368926, 0.932707
8342, 0.359785, 0.935968
8343, 0.647357, 0.797676
8344, 0.625951, 0.810405
8345, 0.511145, 0.872173
8346, 0.537043, 0.859224
8347, 0.903806, 0.618641
8348, 0.607250, 0.821236
8349, 0.138747, 0.990386
8350, 0.123477, 0.992381
8351, 0.141092, 0.990060
8352, 0.006936, 0.999976
8353, 0.420211, 0.913008
8354, 0.232844, 0.973014
8355, 0.048887, 0.998803
8356, 0.033604, 0.999434
8357, 0.521134, 0.867266
8358, 0.127858, 0.991832
8359, 0.702977, 0.762939
8360, 0.810658, 0.689006
8361, 0.648289, 0.797121
8362, 0.769238, 0.718458
8363, 0.423111, 0.911809
8364, 0.623691, 0.811725
8365, 0.585138, 0.833641
8366, 0.170870, 0.985434
8367, 0.223489, 0.975128
8368, 0.243885, 0.970410
8369, 0.692577, 0.769606
8370, 0.092103, 0.995753
8371, 0.895410, 0.625186
8372, 0.278224, 0.961546
8373, 0.615770, 0.816331
8374, 0.230248, 0.973606
8375, 0.561516, 0.846450
8376, 0.712307, 0.756870
8377, 0.287497, 0.958956
8378, 0.830290, 0.674643
8379, 0.833704, 0.672159
8380, 0.263043, 0.965607
8381, 0.524874, 0.865375
8382, 0.107064, 0.994272
8383, 0.416156, 0.914643
8384, 0.469300, 0.891879
8385, 0.224314, 0.974939
8386, 0.578508, 0.837264
8387, 0.044881, 0.998993
8388, 0.498554, 0.878279
8389, 0.395185, 0.922930
8390, 0.246742, 0.969712
8391, 0.447903, 0.901363
8392, 0.845646, 0.663252
8393, 0.314555, 0.950941
8394, 0.151563, 0.988537
8395, 0.159443, 0.987317
8396, 0.901483, 0.620461
8397, 0.040485, 0.999179
8398, 0.941241, 0.588774
8399, 0.979457, 0.557486
8400, 0.279909, 0.961074
8401, 0.912209, 0.612001
8402, 0.812752, 0.687502
8403, 0.304809, 0.953897
8404, 0.937715, 0.591633
8405, 0.812448, 0.687721
8406, 0.606592, 0.821586
8407, 0.059124, 0.998255
8408, 0.826183, 0.677698
8409, 0.909670, 0.613979
8410, 0.908188, 0.615182
8411, 0.851167, 0.659089
8412, 0.424931, 0.911055
8413, 0.275240, 0.962366
8414, 0.697458, 0.766479
8415, 0.841895, 0.666039
8416, 0.137777, 0.990522
8417, 0.643285, 0.800138
8418, 0.258573, 0.966753
8419, 0.183653, 0.983180
8420, 0.105284, 0.994459
8421, 0.853906, 0.657022
8422, 0.150562, 0.988684
8423, 0.085683, 0.996326
8424, 0.473058, 0.890190
8425, 0.581244, 0.835792
8426, 0.227771, 0.974174
8427, 0.660619, 0.789619
8428, 0.551265, 0.851868
8429, 0.622510, 0.812401
8430, 0.669064, 0.784386
8431, 0.663420, 0.787894
8432, 0.437726, 0.905724
8433, 0.702311, 0.763334
8434, 0.474597, 0.889465
8435, 0.339574, 0.942888
8436, 0.613132, 0.817841
8437, 0.410815, 0.916802
8438, 0.933705, 0.594873
8439, 0.804758, 0.693285
8440, 0.239305, 0.971503
8441, 0.548676, 0.853207
8442, 0.179426, 0.983944
8443, 0.962795, 0.571238
8444, 0.329390, 0.946234
8445, 0.118031, 0.993036
8446, 0.946411, 0.584583
8447, 0.829950, 0.674913
8448, 0.178823, 0.984051
8449, 0.215292, 0.976909
8450, 0.100613, 0.994942
8451, 0.177793, 0.984234
8452, 0.237109, 0.972021
8453, 0.107961, 0.994168
8454, 0.994106, 0.545266
8455, 0.245276, 0.970068
8456, 0.501669, 0.876786
8457, 0.881419, 0.636037
8458, 0.732627, 0.743432
8459, 0.638211, 0.803164
8460, 0.682837, 0.775799
8461, 0.704506, 0.761915
8462, 0.897808, 0.623329
8463, 0.570576, 0.841573
8464, 0.543359, 0.855963
8465, 0.420621, 0.912834
8466, 0.772438, 0.716207
8467, 0.351913, 0.938711
8468, 0.850100, 0.659914
8469, 0.765177, 0.721258
8470, 0.028265, 0.999599
8471, 0.235257, 0.972448
8472, 0.558479, 0.848074
8473, 0.297839, 0.955963
8474, 0.399717, 0.921179
8475, 0.246162, 0.969848
8476, 0.388394, 0.925514
8477, 0.979443, 0.557486
8478, 0.872800, 0.642689
8479, 0.331624, 0.945524
8480, 0.031221, 0.999512
8481, 0.131827, 0.991320
8482, 0.163087, 0.986731
8483, 0.922728, 0.603667
8484, 0.497032, 0.879005
8485, 0.524902, 0.865375
8486, 0.775099, 0.714371
8487, 0.146711, 0.989252
8488, 0.892576, 0.627425
8489, 0.292816, 0.957440
8490, 0.032132, 0.999482
8491, 0.901595, 0.620366
8492, 0.318564, 0.949687
8493, 0.802439, 0.694954
8494, 0.178849, 0.984051
8495, 0.788615, 0.704847
8496, 0.955919, 0.576834
8497, 0.581523, 0.835626
8498, 0.380346, 0.928533
8499, 0.347685, 0.940157
8500, 0.594933, 0.828176
8501, 0.594362, 0.828516
8502, 0.011641, 0.999933
8503, 0.071890, 0.997419
8504, 0.700561, 0.764477
8505, 0.766150, 0.720581
8506, 0.322356, 0.948481
8507, 0.230567, 0.973536
8508, 0.974258, 0.561784
8509, 0.695813, 0.767536
8510, 0.951149, 0.580766
8511, 0.147004, 0.989206
8512, 0.424694, 0.911159
8513, 0.384035, 0.927167
8514, 0.605767, 0.822070
8515, 0.533919, 0.860814
8516, 0.884749, 0.633489
8517, 0.993186, 0.546031
8518, 0.998126, 0.541885
8519, 0.215510, 0.976869
8520, 0.213532, 0.977283
8521, 0.033609, 0.999434
8522, 0.064959, 0.997890
8523, 0.241103, 0.971066
8524, 0.134734, 0.990939
8525, 0.291470, 0.957824
8526, 0.484257, 0.885020
8527, 0.394096, 0.923351
8528, 0.742712, 0.736622
8529, 0.092893, 0.995681
8530, 0.231353, 0.973353
8531, 0.106369, 0.994345
8532, 0.180188, 0.983813
8533, 0.635149, 0.804977
8534, 0.571991, 0.840817
8535, 0.189501, 0.982095
8536, 0.281692, 0.960584
8537, 0.487384, 0.883563
8538, 0.244657, 0.970218
8539, 0.126377, 0.992025
8540, 0.699200, 0.765339
8541, 0.125810, 0.992094
8542, 0.517398, 0.869114
8543, 0.636523, 0.804179
8544, 0.844135, 0.664399
8545, 0.227871, 0.974147
8546, 0.931481, 0.596637
8547, 0.038810, 0.999247
8548, 0.996042, 0.543630
8549, 0.474914, 0.889326
8550, 0.473118, 0.890162
8551, 0.368540, 0.932859
8552, 0.409552, 0.917289
8553, 0.701833, 0.763649
8554, 0.640781, 0.801635
8555, 0.134244, 0.991004
8556, 0.332429, 0.945246
8557, 0.832184, 0.673244
8558, 0.456234, 0.897708
8559, 0.308834, 0.952683
8560, 0.204658, 0.979135
8561, 0.173041, 0.985065
8562, 0.192734, 0.981484
8563, 0.088239, 0.996107
8564, 0.638044, 0.803273
8565, 0.286006, 0.959372
8566, 0.480285, 0.886857
8567, 0.224954, 0.974802
8568, 0.253581, 0.968020
8569, 0.922172, 0.604105
8570, 0.959717, 0.573737
8571, 0.910054, 0.613691
8572, 0.198933, 0.980284
8573, 0.195528, 0.980939
8574, 0.166550, 0.986158
8575, 0.587890, 0.832121
8576, 0.074548, 0.997223
8577, 0.471371, 0.890939
8578, 0.906971, 0.616148
8579, 0.280889, 0.960805
8580, 0.142048, 0.989928
8581, 0.873395, 0.642221
8582, 0.144824, 0.989527
8583, 0.329200, 0.946291
8584, 0.873927, 0.641798
8585, 0.097200, 0.995278
8586, 0.623510, 0.811831
8587, 0.367052, 0.933388
8588, 0.720459, 0.751501
8589, 0.585227, 0.833572
8590, 0.383249, 0.927443
8591, 0.513557, 0.871010
8592, 0.132213, 0.991270
8593, 0.231300, 0.973371
8594, 0.806937, 0.691699
8595, 0.239792, 0.971389
8596, 0.405996, 0.918715
8597, 0.131852, 0.991320
8598, 0.915822, 0.609149
8599, 0.195848, 0.980880
8600, 0.109898, 0.993966
8601, 0.390786, 0.924609
8602, 0.347551, 0.940216
8603, 0.379335, 0.928917
8604, 0.763616, 0.722355
8605, 0.938578, 0.590942
8606, 0.535183, 0.860161
8607, 0.817486, 0.684044
8608, 0.139450, 0.990287
8609, 0.085355, 0.996357
8610, 0.882744, 0.635044
8611, 0.638147, 0.803201
8612, 0.807404, 0.691392
8613, 0.308401, 0.952816
8614, 0.855533, 0.655825
8615, 0.093492, 0.995631
8616, 0.669091, 0.784386
8617, 0.899583, 0.621943
8618, 0.627037, 0.809760
8619, 0.644989, 0.799108
8620, 0.801922, 0.695350
8621, 0.697370, 0.766518
8622, 0.486299, 0.884075
8623, 0.017246, 0.999849
8624, 0.224679, 0.974869
8625, 0.868850, 0.645721
8626, 0.555398, 0.849686
8627, 0.728441, 0.746202
8628, 0.385849, 0.926481
8629, 0.082381, 0.996608
8630, 0.537714, 0.858883
8631, 0.039167, 0.999235
8632, 0.226050, 0.974556
8633, 0.584935, 0.833742
8634, 0.314272, 0.951020
8635, 0.150478, 0.988701
8636, 0.243435, 0.970511
8637, 0.872614, 0.642828
8638, 0.930183, 0.597666
8639, 0.661457, 0.789095
8640, 0.373291, 0.931135
8641, 0.386952, 0.926067
8642, 0.393944, 0.923397
8643, 0.953127, 0.579124
8644, 0.137743, 0.990522
8645, 0.608796, 0.820332
8646, 0.699173, 0.765379
8647, 0.182227, 0.983437
8648, 0.361966, 0.935193
8649, 0.663993, 0.787554
8650, 0.700697, 0.764399
8651, 0.000272, 0.999997
8652, 0.114911, 0.993406
8653, 0.696325, 0.767185
8654, 0.542065, 0.856655
8655, 0.431760, 0.908239
8656, 0.908567, 0.614894
8657, 0.779444, 0.711290
8658, 0.639516, 0.802399
8659, 0.307361, 0.953127
8660, 0.963488, 0.570637
8661, 0.448268, 0.901203
8662, 0.369627, 0.932465
8663, 0.368180, 0.932994
8664, 0.885849, 0.632638
8665, 0.367418, 0.933257
8666, 0.012590, 0.999921
8667, 0.176911, 0.984385
8668, 0.490100, 0.882274
8669, 0.082991, 0.996558
8670, 0.083395, 0.996524
8671, 0.837959, 0.668991
8672, 0.546128, 0.854539
8673, 0.543350, 0.855995
8674, 0.836327, 0.670218
8675, 0.616694, 0.815804
8676, 0.168494, 0.985833
8677, 0.299011, 0.955623
8678, 0.130764, 0.991464
8679, 0.578279, 0.837397
8680, 0.303670, 0.954246
8681, 0.527413, 0.864119
8682, 0.081298, 0.996692
8683, 0.284930, 0.959682
8684, 0.286899, 0.959131
8685, 0.335912, 0.944102
8686, 0.063114, 0.998007
8687, 0.202501, 0.979567
8688, 0.343371, 0.941621
8689, 0.702716, 0.763100
8690, 0.560228, 0.847133
8691, 0.431344, 0.908394
8692, 0.993355, 0.545880
8693, 0.621389, 0.813074
8694, 0.445950, 0.902206
8695, 0.884588, 0.633628
8696, 0.288819, 0.958576
8697, 0.379033, 0.929028
8698, 0.251506, 0.968538
8699, 0.726020, 0.747827
