n,input,val
7340, 218.166122, 36377.234375
7341, 140.316010, 19667.673828
7342, 83.776489, 6645.608887
7343, 195.788254, 33179.769531
7344, 160.882294, 25114.306641
7345, 218.613251, 36418.367188
7346, 242.922882, 36902.378906
7347, 160.908157, 25120.761719
7348, 111.997299, 12501.500977
7349, 14.667344, 143.505569
7350, 200.207108, 33972.164062
7351, 64.821373, 3732.657227
7352, 152.356888, 22869.746094
7353, 40.562927, 1296.420044
7354, 140.281509, 19658.482422
7355, 148.459442, 21833.457031
7356, 28.338985, 585.888123
7357, 152.328323, 22862.248047
7358, 177.304245, 29222.250000
7359, 209.925949, 35451.398438
7360, 209.470184, 35390.367188
7361, 35.916649, 988.279785
7362, 179.315170, 29693.953125
7363, 98.311180, 9455.365234
7364, 117.286880, 13766.696289
7365, 222.740234, 36743.292969
7366, 26.506287, 506.303864
7367, 210.503296, 35526.445312
7368, 1.223351, 1.432302
7369, 241.084930, 36997.921875
7370, 111.150497, 12303.167969
7371, 46.076191, 1725.849365
7372, 50.223244, 2095.962402
7373, 15.933624, 170.598221
7374, 41.411705, 1357.981445
7375, 156.117096, 23865.039062
7376, 139.967072, 19575.144531
7377, 95.431625, 8861.721680
7378, 38.477451, 1152.162720
7379, 215.138916, 36075.578125
7380, 53.616688, 2429.693604
7381, 35.053688, 936.326782
7382, 4.395871, 13.190819
7383, 32.616203, 798.177551
7384, 55.138840, 2588.507568
7385, 208.867523, 35308.812500
7386, 51.498680, 2218.160889
7387, 26.569389, 508.931152
7388, 200.330063, 33994.191406
7389, 22.846107, 366.921356
7390, 76.918533, 5489.995605
7391, 166.480270, 26556.027344
7392, 54.320602, 2502.411621
7393, 41.096634, 1334.967896
7394, 145.724487, 21105.125000
7395, 82.915497, 6494.361328
7396, 164.781601, 26121.884766
7397, 39.673019, 1233.653564
7398, 14.700925, 144.187408
7399, 204.694885, 34703.640625
7400, 73.241585, 4917.458984
7401, 42.945419, 1473.345215
7402, 6.994385, 32.139614
7403, 9.575757, 59.958328
7404, 215.320053, 36093.503906
7405, 0.411845, 0.298027
7406, 66.854774, 4002.698242
7407, 239.375076, 37063.800781
7408, 135.202225, 18318.281250
7409, 177.383759, 29240.466797
7410, 159.067184, 24640.277344
7411, 184.078415, 30776.218750
7412, 26.187101, 493.117279
7413, 204.160187, 34620.074219
7414, 112.457138, 12609.733398
7415, 126.663536, 16106.115234
7416, 115.150223, 13250.419922
7417, 14.690404, 143.976166
7418, 5.665032, 21.349483
7419, 95.641449, 8904.411133
7420, 10.568159, 73.171989
7421, 35.650658, 972.088684
7422, 191.516174, 32350.267578
7423, 14.161481, 133.404770
7424, 47.265823, 1827.807739
7425, 151.803238, 22722.769531
7426, 141.800186, 20061.445312
7427, 78.207802, 5698.567871
7428, 179.579315, 29755.171875
7429, 105.208603, 10946.490234
7430, 212.220444, 35740.992188
7431, 46.788391, 1786.488159
7432, 144.561356, 20795.521484
7433, 171.355804, 27779.921875
7434, 109.630051, 11950.038086
7435, 28.305763, 584.394714
7436, 222.342484, 36715.984375
7437, 201.947205, 34264.503906
7438, 9.099936, 54.127213
7439, 175.229980, 28726.222656
7440, 226.161301, 36944.000000
7441, 196.458572, 33304.222656
7442, 60.710678, 3218.481445
7443, 216.641907, 36230.617188
7444, 68.595222, 4241.843262
7445, 211.651016, 35671.457031
7446, 176.278030, 28977.707031
7447, 8.756285, 50.116531
7448, 58.593155, 2970.007080
7449, 74.270699, 5074.375000
7450, 17.152668, 199.187317
7451, 28.142490, 577.039307
7452, 35.551308, 966.116699
7453, 51.920727, 2259.441650
7454, 92.038147, 8184.884277
7455, 147.706085, 21632.994141
7456, 97.228447, 9230.140625
7457, 244.314545, 36816.429688
7458, 17.101826, 197.951797
7459, 108.129883, 11605.580078
7460, 44.561932, 1600.854614
7461, 219.149887, 36465.269531
7462, 51.691711, 2236.924805
7463, 26.452208, 504.054474
7464, 58.417824, 2949.874023
7465, 220.978073, 36615.882812
7466, 165.325333, 26261.439453
7467, 144.710388, 20835.189453
7468, 69.377769, 4351.980957
7469, 181.860657, 30278.888672
7470, 155.900574, 23807.705078
7471, 205.655441, 34849.621094
7472, 12.284803, 99.476891
7473, 40.607182, 1299.609985
7474, 250.923325, 36218.156250
7475, 188.141327, 31655.263672
7476, 197.252335, 33450.613281
7477, 175.024704, 28677.214844
7478, 140.227707, 19644.248047
7479, 138.697449, 19239.177734
7480, 91.115288, 8005.240723
7481, 143.137314, 20416.792969
7482, 224.440323, 36852.308594
7483, 115.728333, 13389.430664
7484, 142.101761, 20141.492188
7485, 227.055573, 36986.453125
7486, 70.082840, 4452.393555
7487, 252.891312, 35977.300781
7488, 234.626114, 37146.687500
7489, 138.743240, 19251.281250
7490, 165.152008, 26216.994141
7491, 232.656479, 37138.320312
7492, 253.025345, 35960.351562
7493, 116.164032, 13494.478516
7494, 225.892242, 36931.804688
7495, 164.641815, 26086.087891
7496, 7.365655, 35.572720
7497, 27.205879, 535.912170
7498, 222.788742, 36747.039062
7499, 63.529793, 3566.591064
7500, 149.160156, 22019.902344
7501, 40.397118, 1284.603760
7502, 93.833450, 8539.830078
7503, 169.894135, 27416.433594
7504, 176.937454, 29135.273438
7505, 232.640121, 37137.929688
7506, 87.075546, 7241.459961
7507, 149.480743, 22105.238281
7508, 148.101151, 21738.083984
7509, 118.842667, 14146.851562
7510, 94.405037, 8654.249023
7511, 110.958748, 12258.371094
7512, 2.234647, 3.888293
7513, 252.309311, 36053.089844
7514, 149.185226, 22026.625000
7515, 117.747543, 13878.908203
7516, 215.177521, 36079.609375
7517, 180.839706, 30046.232422
7518, 143.912323, 20622.787109
7519, 246.176193, 36680.554688
7520, 221.921234, 36686.109375
7521, 248.275009, 36495.558594
7522, 134.206100, 18057.210938
7523, 62.144680, 3393.023926
7524, 232.799759, 37140.585938
7525, 28.547886, 595.394104
7526, 173.909561, 28406.593750
7527, 142.752899, 20314.582031
7528, 44.550995, 1600.001465
7529, 203.834045, 34569.304688
7530, 198.837067, 33734.613281
7531, 151.013428, 22512.900391
7532, 91.463768, 8072.913086
7533, 140.672028, 19762.023438
7534, 232.719833, 37139.222656
7535, 8.942920, 52.274364
7536, 233.743622, 37146.195312
7537, 5.777813, 22.175426
7538, 49.097538, 1991.437866
7539, 254.046677, 35821.976562
7540, 38.561615, 1157.810547
7541, 207.643600, 35138.789062
7542, 17.945761, 219.140945
7543, 124.436974, 15540.768555
7544, 246.883514, 36620.742188
7545, 251.665039, 36130.679688
7546, 125.173492, 15727.172852
7547, 127.011375, 16194.911133
7548, 85.480988, 6950.227051
7549, 58.139168, 2918.196533
7550, 214.494370, 36004.511719
7551, 154.398361, 23410.960938
7552, 162.536987, 25543.882812
7553, 124.244141, 15492.100586
7554, 103.262184, 10516.135742
7555, 224.451324, 36852.234375
7556, 203.628967, 34536.562500
7557, 180.899857, 30059.769531
7558, 221.604858, 36663.910156
7559, 88.049049, 7422.166504
7560, 95.554871, 8886.803711
7561, 73.170822, 4906.776855
7562, 54.826687, 2555.475098
7563, 203.275589, 34480.097656
7564, 213.184082, 35856.238281
7565, 16.776442, 190.100235
7566, 53.556252, 2423.480469
7567, 225.796127, 36926.277344
7568, 26.832891, 520.005981
7569, 204.097595, 34610.246094
7570, 194.590302, 32952.796875
7571, 79.053474, 5837.539551
7572, 5.550581, 20.530107
7573, 190.618027, 32168.587891
7574, 16.251774, 177.823563
7575, 187.845901, 31593.058594
7576, 66.134949, 3905.847900
7577, 157.544601, 24240.861328
7578, 64.020233, 3629.201416
7579, 55.461452, 2622.858887
7580, 99.095642, 9620.199219
7581, 196.906754, 33387.203125
7582, 148.979950, 21972.148438
7583, 245.631195, 36723.808594
7584, 227.588760, 37007.312500
7585, 140.821976, 19801.789062
7586, 4.072260, 11.435084
7587, 216.837433, 36250.121094
7588, 124.339195, 15516.083984
7589, 21.319990, 316.267273
7590, 143.646225, 20552.166016
7591, 94.801086, 8734.037109
7592, 2.095439, 3.480190
7593, 214.471359, 36002.062500
7594, 186.077286, 31214.105469
7595, 226.214905, 36946.273438
7596, 247.640656, 36556.906250
7597, 175.147156, 28706.529297
7598, 65.914604, 3876.520752
7599, 251.482117, 36154.460938
7600, 75.074417, 5198.723633
7601, 98.748108, 9546.982422
7602, 220.116684, 36546.601562
7603, 42.683701, 1453.307007
7604, 164.313660, 26001.806641
7605, 45.775261, 1700.620850
7606, 223.123947, 36769.234375
7607, 241.142471, 36993.578125
7608, 10.435447, 71.321541
7609, 210.839676, 35569.722656
7610, 25.516495, 466.065460
7611, 171.009338, 27694.470703
7612, 222.797577, 36747.890625
7613, 16.495119, 183.459427
7614, 116.447800, 13563.145508
7615, 64.229553, 3656.117920
7616, 23.952080, 406.346222
7617, 23.846630, 402.500275
7618, 36.252617, 1008.955200
7619, 27.383282, 543.547180
7620, 65.556053, 3829.000732
7621, 216.543594, 36221.539062
7622, 132.121658, 17513.144531
7623, 61.561394, 3321.460205
7624, 50.761044, 2146.994873
7625, 73.884613, 5015.275879
7626, 58.165512, 2921.148193
7627, 6.186725, 25.305470
7628, 86.675011, 7167.708008
7629, 82.654610, 6448.928711
7630, 38.827641, 1175.715820
7631, 176.977356, 29144.101562
7632, 135.076080, 18285.226562
7633, 64.678848, 3714.153809
7634, 59.408562, 3064.331299
7635, 139.193878, 19370.429688
7636, 102.660767, 10384.664062
7637, 137.242981, 18855.150391
7638, 82.149139, 6361.212402
7639, 137.497787, 18922.400391
7640, 161.176895, 25190.857422
7641, 77.264183, 5545.479004
7642, 232.794998, 37139.074219
7643, 171.714844, 27868.664062
7644, 126.354935, 16027.433594
7645, 61.746311, 3344.000977
7646, 179.429657, 29721.062500
7647, 206.266266, 34940.726562
7648, 212.510651, 35776.277344
7649, 40.323387, 1279.391235
7650, 180.180237, 29894.175781
7651, 44.593323, 1603.389038
7652, 229.206802, 37066.996094
7653, 102.446716, 10338.101562
7654, 85.735535, 6996.364746
7655, 217.232880, 36288.128906
7656, 238.081039, 37099.285156
7657, 187.670868, 31555.568359
7658, 161.867615, 25370.121094
7659, 238.635712, 37084.691406
7660, 182.408051, 30402.828125
7661, 145.456573, 21033.910156
7662, 143.482788, 20508.550781
7663, 142.380539, 20215.660156
7664, 88.671860, 7538.776367
7665, 227.759537, 37016.132812
7666, 22.438768, 352.982330
7667, 246.235641, 36674.632812
7668, 31.300835, 728.847290
7669, 51.498772, 2218.168701
7670, 6.311229, 26.302374
7671, 250.684113, 36246.613281
7672, 70.200859, 4469.315430
7673, 143.188751, 20430.416016
7674, 206.012314, 34902.390625
7675, 239.612213, 37054.050781
7676, 27.044167, 528.976318
7677, 117.048073, 13708.613281
7678, 74.660477, 5134.489746
7679, 235.985504, 37138.066406
7680, 42.000023, 1401.581787
7681, 18.378147, 230.464447
7682, 51.199181, 2189.068604
7683, 224.074890, 36828.843750
7684, 52.773830, 2344.189453
7685, 166.644913, 26597.923828
7686, 83.836914, 6656.328125
7687, 162.078629, 25424.861328
7688, 122.625954, 15085.208008
7689, 130.261124, 17030.441406
7690, 207.679993, 35144.964844
7691, 136.162460, 18570.630859
7692, 10.063042, 66.270370
7693, 94.511864, 8675.764648
7694, 156.603745, 23993.113281
7695, 77.278587, 5547.821289
7696, 197.818146, 33552.402344
7697, 13.540771, 121.575287
7698, 253.770401, 35862.042969
7699, 181.972824, 30304.638672
7700, 138.324371, 19140.583984
7701, 146.739914, 21375.556641
7702, 160.665146, 25057.451172
7703, 129.361389, 16798.105469
7704, 186.837830, 31378.251953
7705, 98.361443, 9465.961914
7706, 188.020599, 31630.335938
7707, 148.886475, 21947.050781
7708, 126.778030, 16135.318359
7709, 209.517120, 35396.660156
7710, 197.680756, 33528.117188
7711, 124.572662, 15575.074219
7712, 191.684982, 32384.757812
7713, 36.947392, 1052.500977
7714, 33.749111, 860.804810
7715, 2.629806, 5.170408
7716, 49.243629, 2004.855225
7717, 6.440390, 27.359100
7718, 66.021729, 3890.812012
7719, 54.554596, 2526.863281
7720, 60.463192, 3188.830566
7721, 239.794479, 37048.523438
7722, 21.246983, 313.957794
7723, 203.016449, 34439.718750
7724, 59.050713, 3022.696045
7725, 66.743462, 3987.558838
7726, 210.205826, 35487.781250
7727, 115.035019, 13222.756836
7728, 78.266533, 5708.235352
7729, 181.534637, 30205.003906
7730, 254.307709, 35786.929688
7731, 219.154846, 36465.000000
7732, 24.486179, 426.200378
7733, 119.257042, 14248.688477
7734, 135.031891, 18273.591797
7735, 177.606781, 29293.621094
7736, 13.344085, 117.954048
7737, 21.026583, 307.007385
7738, 251.526978, 36148.328125
7739, 116.744034, 13634.913086
7740, 63.656418, 3582.666260
7741, 171.690781, 27862.679688
7742, 233.348831, 37143.039062
7743, 244.464569, 36806.898438
7744, 25.181026, 452.860168
7745, 185.240601, 31032.001953
7746, 85.366142, 6929.592285
7747, 142.803192, 20327.853516
7748, 157.923965, 24340.373047
7749, 238.155258, 37098.742188
7750, 245.795456, 36711.324219
7751, 55.833893, 2662.907715
7752, 187.179749, 31451.189453
7753, 176.083389, 28931.248047
7754, 127.675858, 16364.908203
7755, 179.774857, 29800.537109
7756, 186.554230, 31317.080078
7757, 0.186475, 0.112068
7758, 56.468143, 2731.820557
7759, 78.779869, 5792.381348
7760, 28.078691, 574.187195
7761, 162.770752, 25604.296875
7762, 112.536697, 12628.471680
7763, 129.136719, 16740.201172
7764, 5.794108, 22.295881
7765, 6.584563, 28.562723
7766, 247.041824, 36607.957031
7767, 220.143692, 36549.687500
7768, 212.108276, 35728.453125
7769, 16.392788, 181.078232
7770, 184.514511, 30873.310547
7771, 100.214851, 9857.413086
7772, 12.416954, 101.687561
7773, 71.578911, 4669.650879
7774, 243.002960, 36898.500000
7775, 135.597290, 18422.050781
7776, 78.052208, 5673.166504
7777, 234.012939, 37145.628906
7778, 228.093750, 37028.546875
7779, 179.888611, 29827.294922
7780, 116.780701, 13643.748047
7781, 122.922028, 15159.379883
7782, 90.776619, 7939.836914
7783, 76.127884, 5364.119141
7784, 232.817535, 37138.988281
7785, 99.522240, 9710.251953
7786, 185.619156, 31114.966797
7787, 134.984116, 18261.060547
7788, 226.142883, 36942.304688
7789, 77.052002, 5511.383789
7790, 240.771545, 37011.210938
7791, 58.179447, 2922.755859
7792, 72.995262, 4880.374023
7793, 188.510208, 31733.062500
7794, 64.555885, 3698.173584
7795, 35.916622, 988.278381
7796, 51.013065, 2171.119629
7797, 209.359848, 35375.417969
7798, 85.472672, 6948.732910
7799, 66.086273, 3899.382568
7800, 11.759948, 90.964424
7801, 21.091362, 309.050629
7802, 184.224106, 30809.035156
7803, 198.265823, 33633.058594
7804, 117.178375, 13740.288086
7805, 191.648743, 32376.806641
7806, 238.944839, 37077.199219
7807, 104.413162, 10769.762695
7808, 183.390366, 30623.939453
7809, 123.937592, 15414.738281
7810, 28.679689, 601.437256
7811, 8.594072, 48.284100
7812, 168.673950, 27110.906250
7813, 69.286018, 4338.969238
7814, 142.166031, 20158.601562
7815, 85.395157, 6934.720215
7816, 225.452072, 36908.273438
7817, 234.267838, 37147.417969
7818, 151.154907, 22550.535156
7819, 244.809097, 36783.445312
7820, 63.484173, 3560.781494
7821, 15.483618, 160.675293
7822, 146.508835, 21314.083984
7823, 3.612847, 9.166198
7824, 72.868790, 4861.379395
7825, 134.376801, 18101.900391
7826, 111.660675, 12422.501953
7827, 28.591253, 597.358337
7828, 64.047211, 3632.607422
7829, 197.230469, 33445.687500
7830, 9.697553, 61.504936
7831, 16.628359, 186.587433
7832, 254.321518, 35784.210938
7833, 254.204880, 35800.785156
7834, 24.771275, 437.039917
7835, 0.997507, 1.042882
7836, 125.035812, 15692.263672
7837, 138.285950, 19130.445312
7838, 223.097458, 36768.726562
7839, 237.121796, 37120.250000
7840, 132.402710, 17586.296875
7841, 135.869827, 18493.660156
7842, 84.022507, 6689.231445
7843, 133.028229, 17749.375000
7844, 36.852142, 1046.479004
7845, 59.506981, 3075.875244
7846, 237.700363, 37108.824219
7847, 170.766235, 27634.013672
7848, 64.780113, 3727.322998
7849, 45.085922, 1643.488403
7850, 151.895782, 22747.310547
7851, 152.252335, 22842.164062
7852, 142.015198, 20118.486328
7853, 213.878998, 35936.089844
7854, 37.079517, 1060.906738
7855, 13.180930, 114.993904
7856, 166.817474, 26641.802734
7857, 231.791931, 37127.335938
7858, 94.957924, 8765.692383
7859, 50.210049, 2094.780029
7860, 94.766685, 8727.156250
7861, 113.807816, 12929.615234
7862, 198.177872, 33616.996094
7863, 189.966064, 32035.794922
7864, 46.805717, 1788.038818
7865, 69.635925, 4388.612793
7866, 94.498428, 8673.024414
7867, 46.339062, 1748.122803
7868, 90.482864, 7883.212402
7869, 49.496185, 2028.103027
7870, 134.122238, 18035.271484
7871, 225.634293, 36918.574219
7872, 186.106964, 31221.271484
7873, 53.545971, 2422.459717
7874, 154.669312, 23482.562500
7875, 151.371292, 22607.960938
7876, 39.290588, 1207.243530
7877, 19.230865, 253.754517
7878, 135.053192, 18279.226562
7879, 163.997910, 25920.898438
7880, 183.966171, 30751.871094
7881, 89.571617, 7708.935059
7882, 113.408577, 12834.762695
7883, 4.272621, 12.506739
7884, 163.474991, 25785.794922
7885, 140.994690, 19847.638672
7886, 53.538761, 2421.715332
7887, 43.022526, 1479.297485
7888, 19.453949, 260.065765
7889, 32.476540, 790.638916
7890, 253.449799, 35905.289062
7891, 221.838837, 36681.015625
7892, 246.698715, 36637.363281
7893, 211.572876, 35661.753906
7894, 32.304737, 781.429749
7895, 185.854996, 31166.439453
7896, 223.169266, 36771.824219
7897, 120.024826, 14438.034180
7898, 106.437492, 11221.806641
7899, 29.548838, 642.122803
7900, 173.301758, 28258.558594
7901, 246.081497, 36687.753906
7902, 120.961578, 14670.039062
7903, 172.763443, 28126.845703
7904, 74.555847, 5118.375488
7905, 71.263153, 4623.298340
7906, 41.754333, 1383.299438
7907, 30.550280, 690.917969
7908, 56.940155, 2783.718506
7909, 109.235764, 11859.054688
7910, 246.640549, 36643.875000
7911, 4.507411, 13.825813
7912, 1.133114, 1.269799
7913, 156.016617, 23838.261719
7914, 77.925697, 5652.598145
7915, 33.151070, 827.384216
7916, 176.490921, 29028.705078
7917, 50.648048, 2136.258545
7918, 140.676193, 19763.191406
7919, 117.711243, 13870.012695
7920, 61.490597, 3312.829346
7921, 11.910281, 93.358589
7922, 70.239197, 4474.833008
7923, 82.723946, 6461.019531
7924, 151.106491, 22537.628906
7925, 19.798891, 269.982819
7926, 61.511986, 3315.352783
7927, 137.564240, 18939.890625
7928, 236.294418, 37133.253906
7929, 199.115280, 33783.070312
7930, 203.783768, 34560.734375
7931, 231.970474, 37129.683594
7932, 251.478439, 36153.402344
7933, 205.247437, 34787.707031
7934, 175.705124, 28840.996094
7935, 12.706262, 106.619179
7936, 201.584671, 34205.265625
7937, 142.337097, 20204.033203
7938, 36.605412, 1030.977417
7939, 131.443298, 17336.812500
7940, 172.679855, 28106.537109
7941, 248.239075, 36500.175781
7942, 7.032288, 32.479622
7943, 222.023346, 36693.605469
7944, 71.266418, 4623.720703
7945, 222.009949, 36693.226562
7946, 204.480850, 34670.003906
7947, 197.719070, 33534.929688
7948, 75.952538, 5336.325684
7949, 26.675867, 513.398132
7950, 14.857321, 147.400986
7951, 65.055161, 3763.179688
7952, 90.220116, 7832.728027
7953, 29.015198, 616.965942
7954, 105.971786, 11117.079102
7955, 115.777695, 13401.309570
7956, 209.332794, 35372.644531
7957, 191.963074, 32439.943359
7958, 31.452587, 736.683350
7959, 90.600929, 7905.909180
7960, 214.678925, 36024.156250
7961, 62.405556, 3425.411133
7962, 187.057098, 31425.283203
7963, 167.887115, 26912.705078
7964, 155.865906, 23798.722656
7965, 165.566818, 26323.134766
7966, 24.859203, 440.403046
7967, 238.499710, 37090.011719
7968, 20.898088, 303.013977
7969, 73.637505, 4977.551758
7970, 172.334015, 28021.410156
7971, 36.592560, 1030.153320
7972, 45.745770, 1698.139893
7973, 207.286453, 35088.378906
7974, 65.664497, 3843.347900
7975, 77.626045, 5604.015625
7976, 44.936687, 1631.286499
7977, 169.923965, 27424.353516
7978, 230.001587, 37089.273438
7979, 120.581146, 14575.692383
7980, 91.698250, 8118.557129
7981, 156.904831, 24072.582031
7982, 248.766907, 36448.480469
7983, 18.420546, 231.602036
7984, 43.817314, 1541.389160
7985, 46.958061, 1801.135498
7986, 244.342606, 36816.304688
7987, 237.186234, 37119.714844
7988, 148.888641, 21947.689453
7989, 248.778427, 36448.812500
7990, 69.150017, 4319.691895
7991, 165.439865, 26290.560547
7992, 89.774994, 7747.657715
7993, 150.113129, 22273.472656
7994, 105.651886, 11045.401367
7995, 141.958954, 20103.656250
7996, 79.734673, 5950.854980
7997, 73.447044, 4948.668945
7998, 195.530853, 33131.546875
7999, 145.063492, 20929.218750
8000, 133.384476, 17842.373047
8001, 57.252560, 2818.398682
8002, 98.061661, 9403.213867
8003, 5.111035, 17.535330
8004, 20.637245, 294.968658
8005, 14.026026, 130.773331
8006, 155.292694, 23647.265625
8007, 212.936691, 35826.093750
8008, 252.129562, 36075.410156
8009, 107.751511, 11519.280273
8010, 172.541412, 28072.730469
8011, 254.232513, 35795.398438
8012, 117.080315, 13716.502930
8013, 64.234917, 3656.725830
8014, 51.249851, 2194.011475
8015, 239.749481, 37050.761719
8016, 63.105465, 3512.874023
8017, 8.842554, 51.107437
8018, 151.458099, 22631.056641
8019, 44.771008, 1617.807983
8020, 38.621159, 1161.827026
8021, 118.884521, 14157.171875
8022, 167.404633, 26790.291016
8023, 235.604752, 37139.847656
8024, 192.427948, 32531.841797
8025, 171.919281, 27919.222656
8026, 158.752762, 24557.818359
8027, 89.621468, 7718.503906
8028, 164.015778, 25925.166016
8029, 23.718615, 397.829834
8030, 26.719341, 515.206055
8031, 79.618340, 5931.426758
8032, 165.868530, 26399.978516
8033, 182.335632, 30387.083984
8034, 99.023872, 9605.098633
8035, 93.422501, 8457.902344
8036, 89.979813, 7786.852539
8037, 14.204810, 134.257874
8038, 170.619339, 27597.664062
8039, 149.451141, 22097.404297
8040, 32.607204, 797.696960
8041, 67.324577, 4066.519287
8042, 130.735092, 17153.119141
8043, 231.989502, 37131.019531
8044, 116.265137, 13518.931641
8045, 78.532417, 5751.787109
8046, 119.752380, 14370.766602
8047, 142.740295, 20311.136719
8048, 155.377625, 23669.662109
8049, 192.189331, 32484.976562
8050, 174.057236, 28443.083984
8051, 116.814835, 13652.072266
8052, 84.397751, 6755.927734
8053, 206.394318, 34958.675781
8054, 220.354767, 36566.933594
8055, 182.808411, 30493.177734
8056, 0.624492, 0.524555
8057, 94.650337, 8703.681641
8058, 139.118179, 19350.431641
8059, 108.965187, 11796.784180
8060, 192.957230, 32636.250000
8061, 170.682983, 27612.958984
8062, 15.839748, 168.499344
8063, 185.691467, 31130.960938
8064, 28.085112, 574.480408
8065, 83.439766, 6586.250977
8066, 129.630707, 16867.578125
8067, 215.680161, 36131.671875
8068, 167.552750, 26827.759766
8069, 248.007156, 36522.953125
8070, 71.773560, 4698.332520
8071, 108.499847, 11690.133789
8072, 243.610046, 36861.300781
8073, 66.759392, 3989.703369
8074, 182.710434, 30471.525391
8075, 108.917656, 11785.881836
8076, 13.666909, 123.929489
8077, 124.874756, 15651.484375
8078, 58.422661, 2950.467529
8079, 208.208130, 35218.492188
8080, 107.060921, 11362.577148
8081, 82.478989, 6418.321777
8082, 146.058502, 21194.072266
8083, 126.394119, 16037.410156
8084, 154.097900, 23331.302734
8085, 92.902435, 8354.910156
8086, 217.960938, 36357.691406
8087, 232.470886, 37136.316406
8088, 5.770455, 22.121006
8089, 56.991360, 2789.432861
8090, 113.009720, 12740.176758
8091, 235.009277, 37145.566406
8092, 165.081085, 26198.789062
8093, 5.928837, 23.305637
8094, 161.784943, 25348.851562
8095, 67.595100, 4103.445312
8096, 77.479324, 5580.251465
8097, 136.147049, 18566.591797
8098, 206.650528, 34995.902344
8099, 94.163803, 8605.860352
8100, 160.667938, 25058.320312
8101, 65.388680, 3806.986084
8102, 93.814880, 8536.170898
8103, 242.052734, 36951.261719
8104, 1.342371, 1.660635
8105, 105.037292, 10908.326172
8106, 138.091248, 19079.025391
8107, 248.460922, 36477.109375
8108, 199.703323, 33885.976562
8109, 156.785507, 24041.054688
8110, 176.736481, 29086.964844
8111, 207.442398, 35110.617188
8112, 50.458565, 2118.188965
8113, 148.660065, 21886.789062
8114, 148.612167, 21874.234375
8115, 225.838333, 36927.121094
8116, 209.306915, 35368.671875
8117, 21.218567, 313.051392
8118, 49.301250, 2010.121826
8119, 15.795628, 167.525543
8120, 250.978027, 36211.859375
8121, 149.517395, 22115.138672
8122, 70.569992, 4522.469727
8123, 30.924725, 709.698975
8124, 230.744568, 37107.484375
8125, 30.446449, 685.774231
8126, 8.263664, 44.657520
8127, 124.187660, 15477.818359
8128, 165.510422, 26308.623047
8129, 191.552155, 32357.058594
8130, 196.021744, 33223.230469
8131, 37.660549, 1098.342529
8132, 185.314606, 31048.609375
8133, 107.341774, 11426.223633
8134, 131.177307, 17267.773438
8135, 185.573105, 31105.078125
8136, 54.570038, 2528.483398
8137, 213.944992, 35942.628906
8138, 133.375458, 17840.007812
8139, 132.241928, 17544.429688
8140, 79.103409, 5845.889648
8141, 137.442947, 18907.931641
8142, 1.570636, 2.143533
8143, 14.426134, 138.637985
8144, 254.502289, 35759.105469
8145, 97.400749, 9265.828125
8146, 10.800227, 76.471733
8147, 86.768234, 7184.834961
8148, 180.959579, 30073.970703
8149, 23.997583, 408.021484
8150, 182.934555, 30521.638672
8151, 203.695160, 34547.707031
8152, 57.351566, 2829.476318
8153, 248.767319, 36448.601562
8154, 163.227753, 25722.175781
8155, 0.655086, 0.561251
8156, 230.274094, 37095.988281
8157, 186.040466, 31206.390625
8158, 179.834381, 29814.802734
8159, 28.900934, 611.639221
8160, 134.459213, 18123.513672
8161, 128.161255, 16489.363281
8162, 64.385277, 3676.083740
8163, 54.789673, 2551.548828
8164, 252.964081, 35968.847656
8165, 229.062759, 37061.414062
8166, 99.963760, 9803.983398
8167, 126.362091, 16029.252930
8168, 36.793560, 1042.805176
8169, 166.162720, 26474.841797
8170, 153.873459, 23271.937500
8171, 63.521805, 3565.578857
8172, 46.288395, 1743.782837
8173, 97.442223, 9274.382812
8174, 164.952972, 26165.785156
8175, 159.081390, 24643.925781
8176, 125.394470, 15783.205078
8177, 27.990538, 570.260803
8178, 21.339354, 316.873444
8179, 33.244610, 832.559265
8180, 222.285339, 36713.355469
8181, 62.596470, 3449.113281
8182, 127.207741, 16245.100586
8183, 138.219330, 19112.808594
8184, 73.021484, 4884.272461
8185, 45.774063, 1700.456665
8186, 78.233841, 5702.775391
8187, 33.525230, 848.195801
8188, 235.557709, 37140.148438
8189, 64.762192, 3725.028076
8190, 247.985931, 36522.753906
8191, 52.440529, 2310.830078
8192, 235.310928, 37142.949219
8193, 188.019333, 31629.912109
8194, 50.268177, 2100.219727
8195, 239.436478, 37061.386719
8196, 229.655930, 37079.191406
8197, 1.272953, 1.525495
8198, 86.245323, 7089.071777
8199, 249.320221, 36392.117188
8200, 77.844177, 5639.403809
8201, 143.102600, 20407.498047
8202, 224.542068, 36856.746094
8203, 104.074905, 10694.894531
8204, 21.887583, 334.617096
8205, 199.535675, 33856.292969
8206, 35.274837, 949.476624
8207, 26.253637, 495.863129
8208, 50.216949, 2095.352295
8209, 231.174393, 37116.421875
8210, 231.105133, 37115.406250
8211, 78.888596, 5810.319336
8212, 14.760007, 145.401306
8213, 229.896194, 37085.300781
8214, 149.252151, 22044.574219
8215, 158.750107, 24557.357422
8216, 254.685028, 35734.332031
8217, 62.405457, 3425.400146
8218, 110.207520, 12083.687500
8219, 63.821453, 3603.694824
8220, 13.146832, 114.375420
8221, 185.053284, 30991.035156
8222, 85.797821, 7007.663086
